type,duration,startX,startY,endX,endY,displacement,meanResultantLength,direction,v20,v50,v80,a20,a50,a80,v_last3_median,maxDevSigned,dev20,dev50,dev80,avgDirection,length,ratio_end_to_length,speed,acc_first5pct_median
humans,124163,726,1239,824,909,344.24409944107975,0.9426305023136747,-1.2821219402730692,0.0027876357575550136,0.004475726028365645,0.004977144861847791,-1.3272479346379777e-08,1.2701499753462297e-08,1.3621352167280196e-07,0.004548924771444848,40.814061948517946,-36.93077098675433,-26.800749860286587,-9.33872216029149,-1.3653509567024134,359.32071098039796,0.9580413511423207,0.003176371834024893,8.944698038289602e-08
humans,430256,754,1048,896,786,298.0067113338221,0.9830997761249811,-1.0741276919098457,0.0003955332511347842,0.0006763292064345907,0.001176614352176874,-7.571372943213198e-09,-4.787903098481366e-10,1.3215500569392418e-08,0.0011883777093078093,21.455892625309193,-20.30558296125602,-16.86539198229653,-11.49906988558172,-1.033885762436678,304.8137857119435,0.9776680888555538,0.0007274687849623717,6.344576482987042e-09
humans,531047,690,1143,857,810,372.52919348689977,0.9660898652805264,-1.105948238178705,0.00031877407362747133,0.000548222534337046,0.0009379386133261505,-1.4722493762771687e-08,-1.0130761942037972e-09,1.0855597734419123e-08,0.0005737052448197158,29.66210485833664,-24.442111273945564,-20.48161629584693,-11.854641400487443,-1.0225541499150974,384.4277620437537,0.9690486230921592,0.0007399073874605027,6.359809274724704e-08
humans,995611,692,1107,817,832,302.0761493398643,0.8767700424816869,-1.1441688336680205,8.836264027569144e-05,0.00013473833482975374,0.000831334255556627,-7.816699690103065e-09,-4.704388502360116e-10,5.222515788190607e-09,2.2080904433845612e-05,26.40062784641554,-13.09272515768946,-6.869128875399655,-2.7310994323878126,-1.0442642427250786,326.36317524349954,0.9255828238418299,0.00034745804827007216,4.1579898161761455e-08
humans,328670,307,1595,216,1357,254.80384612481814,0.9146233780890956,-1.9359977765830696,0.00016079928463427713,0.0006147385869734599,0.0019005947865033137,-1.472073199270998e-08,-5.8878371900302085e-09,6.224951487603544e-09,0.00018213277479282397,21.64802487831339,4.307627285430889,9.560295250828757,18.966746670034983,-2.1127260100845735,262.89084786717734,0.9692381769545471,0.0008283209544050859,1.0092956658919039e-08
humans,1151523,262,1406,49,1092,379.42719986843326,0.9216191090133703,-2.166839692721723,0.00012450821226071295,0.00020143142109192713,0.000471005031999857,-8.381383359155309e-09,-2.010027641904711e-10,7.477267046249507e-09,0.000398124806819156,33.04718271211951,7.653642124251938,25.578029206565102,27.695431438873644,-2.1858353413256757,402.2438299536132,0.9432766188413352,0.00035278047899388115,3.46413091939553e-10
humans,102296,299,1572,213,1335,252.12100269513448,0.9755938220557838,-1.9188895941220152,0.0017117312266000451,0.003733539422185423,0.004773603476069337,3.4907983239451074e-08,6.67120656148691e-08,1.0329581701156823e-07,0.004849577210791678,22.064801982113316,1.3644242102906674,11.928795966422038,19.321674703517314,-1.8174233308884942,257.40163731831683,0.9794848444703091,0.002825515508604011,6.804499135455627e-08
humans,147302,255,1481,90,1176,346.77081768799405,0.967179379456333,-2.0666908182309567,0.0022678880218972857,0.0031165796142275373,0.004138310974080597,-4.7785614717913645e-08,-2.5393722574975388e-08,6.727914176388001e-08,0.0023888320975970134,32.615201231195115,8.233103405398943,19.68158694985912,28.159809020567664,-2.08767201230683,355.6354644276915,0.975073783054896,0.002608082080593811,3.539668988032142e-08
humans,554277,252,1434,58,1149,344.7622369111791,0.981254445712581,-2.168452693188108,0.00020110333460740982,0.0004169420528838457,0.0008131543885423256,-1.1771651181180267e-08,1.2605231008050716e-09,1.4430104529166717e-08,0.0007932155602936322,19.030506527576296,9.36761528447804,11.404961387963725,17.880728629766324,-2.2212378785463582,349.47452337527545,0.9865160801463169,0.0006432393712825148,1.6380632450659315e-08
humans,170462,243,1456,58,1165,344.8274931034357,0.9763602881732678,-2.137080704490094,0.001208104759170982,0.0025576813847990603,0.0033252467781754347,-4.895342931084159e-08,-8.754635408613227e-10,4.009496772173656e-08,0.001201649483941642,27.555807440069014,5.692701537029623,11.77545317937279,23.702866399774795,-2.1675569464222857,352.04298820584114,0.9795039374617894,0.002214677924533,4.0181197102465576e-08
humans,418523,306,1560,270,1442,123.36936410632909,0.9432000695347857,-1.8669114726698612,8.924124972286169e-05,0.00019840596275887866,0.0005287928745031946,-9.857807235081561e-09,-1.0573827073923958e-09,9.012847209891773e-09,8.821453775582216e-05,5.528114738535903,0.7781510482396579,3.3557763955335247,4.163108108082169,-1.9197289658329977,126.32522926656978,0.9766011494504928,0.0003188114952795284,-9.511863421165473e-10
humans,757849,227,1504,201,1369,137.48090776540573,0.6138260856346336,-1.761059339981426,8.898748024178172e-05,0.00020110333460740982,0.00039904958592635616,-7.056571218940532e-09,-3.3850361811499147e-10,8.352896174254945e-09,8.509189925119128e-05,16.373182550125833,1.5885842154364647,10.099584171856826,13.38367654030721,-1.976934110827946,162.17341042193485,0.847740128346038,0.0002172406588239149,-1.5834053612405166e-09
humans,2348985,327,1483,63,1142,431.2505072460785,0.5449178771395594,-2.229602362912373,0.00012714101073764018,0.00025572721622104744,0.0004452043516877466,-6.643256896807703e-09,-7.53113048827231e-11,5.984798323017889e-09,0.000171939477303989,49.53501419955548,0.0,15.712445286779698,41.83183485441349,-2.3474340732990706,630.2726000391503,0.6842285500262755,0.000269552309038136,8.033204916834669e-10
humans,542093,287,1526,73,1153,430.0290687848904,0.9792190847636899,-2.0916730421403633,0.0005104607263280458,0.0007545237494116855,0.001207090536892931,-1.2340355753928263e-08,8.981368037451118e-10,1.1986708855337946e-08,0.0012796451117556731,40.034502896853716,17.391847535174776,31.243236737376748,39.0229433731472,-2.1399995341363174,440.7295107730517,0.9757210676240118,0.0008305793893154194,2.107131145742266e-08
humans,565117,149,1521,81,1253,276.4923145405673,0.9318675531118052,-1.8192837474522994,0.00012014041041565182,0.0005271323987376607,0.0010857188049384304,-1.1302610754873003e-08,-1.1088667155906389e-09,3.3780339162272452e-09,4.4694734960221686e-05,16.636990462623086,3.616737057091975,7.913420680917241,14.04740672974523,-1.9609278636582492,282.5301812304808,0.9786293037309597,0.0005100577725051015,5.2665329238407805e-09
humans,710478,521,1660,361,1338,359.5608432518758,0.9653568623989135,-2.031956378737612,0.0001942301903101242,0.0005182111148173879,0.0008047960262666127,-1.0997962443973323e-08,-1.1622238607766058e-10,7.142342555164842e-09,9.883610225865407e-05,22.01574545327998,2.541989811053298,15.89717041573375,21.02898616995207,-2.085392481003382,367.31280853989045,0.9788954670030985,0.0005255028206197805,-1.6922977280723036e-09
humans,3385612,368,1735,295,1625,132.01893803541975,0.29585240109262745,-2.1566980930970288,4.476361489955961e-05,0.0001971411881033652,0.0003904470228815148,-6.610300827620909e-09,-2.4719569101508322e-12,6.779380507790133e-09,8.499787505312367e-05,97.32694559740136,28.65800964847135,72.86075879067661,94.15618838461654,1.866870078404361,592.3051510327883,0.22289007246555512,0.00017673327979346833,1.918960074295792e-08
humans,395968,267,1516,285,1704,188.85973631242842,0.9771996902311203,1.4753426124621825,8.495659716092401e-05,0.0003637686431429611,0.0013853724238213757,-2.252877103248011e-08,-1.0879508175547462e-09,7.9093085615713e-09,4.3546420484236195e-05,1.5037614980579141,-0.03812353093667946,0.4394795927422777,0.8598974200162157,1.4514913002838914,189.71076820561186,0.9955140559429865,0.0004931189974048697,9.380210409046462e-09
humans,1119141,693,593,348,694,359.4801802603309,0.614179568892055,2.8567970981823647,8.879577620244976e-05,0.0003361242845116817,0.0009479177527346968,-5.52035428047601e-09,-1.261857990769571e-10,6.105169934395806e-09,0.0001975848703278068,20.229209840536164,-3.909534036013411,-0.9819734699820223,7.425165966221004,2.918740552274681,413.3502244943338,0.8696745736623124,0.0003731510364848567,4.56652989618415e-09
humans,350836,700,570,436,632,271.1825953117198,0.991749835544974,2.91092428366609,0.0007115849733714518,0.0008819349226432045,0.0011069195016898971,-9.726531274402383e-09,2.1856975957791633e-09,9.143148948558054e-09,0.0007540379265128877,11.232284271410098,2.6211121668149366,7.861861479529326,9.510934863040356,2.89890207952134,273.13561695825683,0.9928496266130115,0.0008046867167649886,1.1081288851754915e-08
humans,700274,255,1523,97,1120,432.8660300832118,0.9217382695600196,-1.9444388048384977,0.000186633740869601,0.0005899078595873764,0.0012226756921417767,-1.5874952814587416e-08,-1.571848931931387e-09,9.694202792687011e-09,0.0009589129315642283,60.78324047498511,22.8454055359784,35.7916743825375,54.671880802128676,-2.1142761360226787,467.30606048563635,0.9263009121545875,0.0006774564334122983,5.0001030554534625e-08
humans,214623,302,1507,109,1124,428.87993657899176,0.9614338312152192,-2.0375721841940924,0.0018249177360917853,0.002318226007368484,0.0032153464529006224,-2.690851651404399e-08,-9.329203018913063e-09,5.2185840308387335e-08,0.0018249177360917853,44.422688904429485,15.853387906728795,32.7830677092315,40.51670063796401,-2.0661923665417423,444.41373364940887,0.9650465413324254,0.0021842484070784805,1.2363255530550885e-08
humans,79513,300,1291,339,1486,198.8617610301186,0.993258616016732,1.373400766945016,0.002280630670910392,0.003911412681233869,0.004553662914652484,4.3783649569626084e-08,8.088182222064062e-08,1.2850679575082101e-07,0.0044802203731949975,8.629109946080098,-7.4524131352509935,-5.0990195135927845,0.0,1.335848217100769,199.90850496467868,0.9947638849345353,0.0029073371868045183,8.088182222064062e-08
humans,373386,285,1489,49,1047,501.05887877573826,0.9585735768478987,-2.0612232468154685,0.0009017806902852765,0.0012269051514284181,0.00208564853611564,-4.259271655111223e-08,-9.910556611449867e-09,3.032658390595507e-08,0.0006418998176008526,57.43037638672288,15.08245900853983,47.92051596544353,56.21854275654432,-2.155685962068217,520.9387766884204,0.9618383218867723,0.0014396579144571918,3.7935952602088285e-08
humans,317719,345,1474,109,1078,460.9902385083658,0.9618265376283162,-2.108239645376654,0.000888494002665482,0.001394824348920201,0.0023229346460108993,-3.039607321284459e-08,-1.291262784930492e-08,2.2456914487139427e-08,0.000753862524497645,52.808059621328006,12.395924083967993,34.07447422493511,47.846566277345865,-2.2078819272633483,477.16504737724256,0.9661022764391854,0.0015572204495685432,-1.9504933841689063e-08
humans,802128,357,1534,300,1456,96.60745312862771,0.2150896851451471,-2.201875714266226,0.0002545172383319972,0.000696348936867569,0.0020177130559149046,-1.837788351477657e-08,-3.6138138815177042e-09,1.3730316543798498e-08,0.00020031066715934693,96.66956013803217,20.190988757387895,73.00678955493531,89.78810349601869,2.760984638289305,796.5881165380259,0.1212765432008752,0.0010072836527513264,2.614768781597166e-08
humans,1378054,695,632,886,633,191.0026177831079,0.3092347483376782,0.0052355542564075696,0.0002869878623214625,0.000594938434887539,0.0016254705977103872,-1.244527750021087e-08,-5.088993670699128e-10,8.967884724726307e-09,0.0002761922297919352,195.47899622191488,17.596617465298657,102.70539863634744,173.51385224276763,2.41434097834113,1225.288065257402,0.1558838473979448,0.0008959384157956673,1.4618032105073075e-08
humans,159011,345,1644,220,1208,453.5647693549401,0.9691162977285028,-1.8500045258286437,0.002758034800016138,0.0036723705423916883,0.004076383394798483,1.5019713727302057e-08,3.911376279405565e-08,5.168190480554549e-08,0.00424896232154029,51.205476194790435,8.292090246226346,30.72549047365337,47.59849410416925,-1.7938863579538005,468.7731143332046,0.9675571304896672,0.003175905058387733,4.138053359174118e-08
humans,225720,309,1528,140,1132,430.5542939049615,0.9664416534129606,-1.9741632591230724,0.001583350258214089,0.0021729383453898366,0.0028804969900708454,-3.343431869946993e-08,9.952282348459995e-09,3.288699779722372e-08,0.002590117054931593,48.978724166794315,13.929950496147836,40.09018199179802,46.18186435829404,-1.970395360572109,445.84486720298264,0.9657042742379275,0.002080626025288788,2.986359186048277e-08
humans,90554,325,1546,205,1232,336.1487765856065,0.9770107880899098,-1.935834324475993,0.0037910256277981194,0.005905401204075943,0.006223599877511212,3.235408148015361e-08,4.545472101498113e-08,1.8819510877623308e-07,0.006223599877511212,28.166099832848264,1.499336112775194,18.17647549415958,25.701714841136027,-1.872091112772369,342.62721779300074,0.9810918664047636,0.0043147151808107485,4.545472101498113e-08
humans,791410,304,1455,63,1067,456.75485766437123,0.9418106492830276,-2.1266107804586807,0.0001749878268299058,0.00032210010425452057,0.0007415535861994041,-1.3015747868674572e-08,-1.2057835566587838e-10,7.101598449416517e-09,0.00037592137359752556,46.66617035885475,14.966890631348951,24.649984145922854,39.5787799443258,-2.3025294149094315,474.3134242114811,0.9629810887678333,0.0006079156558029515,4.880901688093737e-08
humans,260653,296,1267,355,1759,495.5249741435844,0.9907317462642224,1.4514475482477338,0.0011688852616018293,0.0019503094869155239,0.0033366572662753224,-2.4754584200170805e-08,-9.301735572066739e-09,4.198789469411355e-08,0.0011728239926279635,26.668686119886246,-23.062409759974273,-14.965945990546832,-5.081479504341549,1.502891455312077,499.38940748643165,0.9922616833979359,0.002006426033011638,5.563527227519263e-08
humans,305491,250,1243,370,1726,497.68363445064176,0.9768067787169726,1.3272796509305047,0.0007522013470215722,0.0011420167128322063,0.003106536358557644,-3.1753998887122415e-08,-9.074444879369394e-09,3.681035297547469e-08,0.0009535397304694996,31.453716611114526,-25.106310786755845,-23.26176550446358,-9.433703813030707,1.3785828775828037,505.5197991062055,0.9844987977337019,0.0017191159536765043,6.713824324477725e-08
humans,475274,244,1226,406,1753,551.3374647164837,0.9936872020416571,1.2725640974293575,0.0008176993206732874,0.0011429187368765844,0.0018265064873897127,-1.9136905690073167e-08,-7.082486182407392e-10,2.1817867148518166e-08,0.0019019946902649886,20.811210436969517,-19.011586679294677,-14.673408788136953,-5.033577758818002,1.2844921678779708,554.4117191578454,0.9944549252204996,0.0011932198804606741,3.810383385333061e-08
humans,147204,300,1244,402,1706,473.12577608919173,0.994746740895613,1.3535028958718756,0.003012762745973937,0.0042323114110759345,0.005594929713932375,-6.424531146906368e-08,-3.6394428934402793e-08,1.0884560792077142e-07,0.003100203067378512,19.08583395020461,-15.90274802229673,-6.683212286882279,0.0,1.375070780663144,475.39599655698606,0.9952245696551165,0.0034916050689438875,1.0588124209293825e-07
humans,79828,272,1255,320,1492,241.81191037663964,0.9989558113774105,1.3709676817219063,0.002595098578201744,0.004895208365409686,0.007219310445100387,2.2189259735740958e-07,2.6246497738009686e-07,2.652655868127283e-07,0.006008451524904829,3.113990534325409,0.0,1.7120744770394678,2.716987757040895,1.3878425793360092,241.96535379797047,0.9993658454860487,0.0035259067948702435,2.6246497738009686e-07
humans,1987940,211,1675,45,1128,571.6336239235757,0.9121752419455343,-1.8654367566293724,0.00017583151317596826,0.0002554346005924621,0.0004439654611909527,-1.0723973860556682e-08,-1.2011660932410528e-10,7.720338321152139e-09,0.0005358838245423491,37.39808000317721,0.0,18.196970165265665,33.53196732626536,-1.8575732536413827,628.3587893143838,0.9097248795505793,0.00031790170572957953,1.873335120727722e-08
humans,577690,196,1479,40,1118,393.2645420070312,0.9119488397182115,-1.978693112382124,0.00038500765070457056,0.0006421220641941528,0.0012241924935856984,-1.6477591142958954e-08,-2.063962903198161e-09,1.7201662743911416e-08,0.0006895858799140609,39.1822764426204,9.12973232134365,16.861423524629494,35.541470198831455,-1.9786295921874912,424.5437503840427,0.9263227680334093,0.0007494972978226085,-6.420627208163675e-09
humans,869610,235,1537,58,1137,437.41170537606786,0.9353277888402413,-1.9873957738672938,0.000182936736638497,0.0003939710348239029,0.0008320021969828694,-1.4120095677385543e-08,-3.893249687408607e-09,8.128120700532455e-09,4.337265787647467e-05,41.366062630728074,7.440130110834612,20.077194761968276,36.274749406530475,-2.0609355811670023,459.27184529004865,0.952402612661407,0.0005421081370663325,3.873168234473309e-08
humans,4438451,240,1498,370,1912,433.93087007033733,0.03054705422641339,1.2665366998689038,0.00010417072426016259,0.0003699618362144256,0.0014157827480105385,-1.5227694075959566e-08,-1.6377452739498557e-10,1.0830378812491825e-08,5.6967235294620295e-06,71.38003340250792,-2.060235999930331,7.632552160815723,59.478598505371224,1.7212518384427562,1312.4907861608838,0.33061631719306145,0.00029719529143364706,2.0572451183421913e-08
humans,553747,276,1414,365,1698,297.61888380947875,0.9806539919410505,1.267109694711186,8.975977516489746e-05,0.00046632878482287006,0.0009328518327553211,-1.7344924192763897e-08,-1.351303036724073e-09,9.333650699031754e-09,4.406645220993258e-05,4.6771225742889735,-2.6362574509964998,-1.6732809209740722,-0.8742724811997057,1.3248797455922219,299.3555987972829,0.9941984883704139,0.0005880637159535115,3.1478224947530076e-08
humans,723048,257,1558,86,1186,409.42032191868543,0.9788029862148748,-2.001668791391627,0.0002794025145934246,0.0005176166795246605,0.0008339062257629809,-1.1994299139800378e-08,1.437767788799062e-09,1.121774147329181e-08,0.00047919245480819575,13.716954677973675,8.203794047788103,10.577149614131944,12.08000613360438,-1.9805228535987236,417.79314508740015,0.9799594051095234,0.0005871006407728273,1.2239698874951402e-08
humans,666589,390,1662,96,1168,574.8669411263793,0.9832255852583308,-2.107635890091686,0.0005181686731524788,0.0008664985392192563,0.0012859819260769099,-1.2269783491644136e-08,-1.1417251516505426e-09,1.3675509997196053e-08,0.0013284889053501955,48.16418899606378,28.260452702616732,43.276101337910816,46.442051351376435,-2.1335873183148917,589.3223902191836,0.9754710675638372,0.0008990151181034653,-3.3311724491386665e-09
humans,814171,287,1605,164,1251,374.7599231508086,0.9635891734179205,-1.9052044330255908,0.00019717411762505314,0.000374196567923733,0.0007349614267169798,-1.0999547589409531e-08,-1.9758692158076017e-09,7.6005162535611e-09,0.00026974986438355194,34.22190903491845,8.768813837859572,17.783385010776918,31.633051635645323,-2.0294200930436026,387.1928242341391,0.9678896397217006,0.00048241774542042153,2.0336211893339387e-08
humans,406693,296,1576,80,1165,464.3027029858861,0.9725336573689785,-2.0546723901206634,0.0007937318361626069,0.0011338650026967256,0.0016300321048104893,-1.376747672980115e-08,1.863050247667866e-09,3.169907221595245e-08,0.0013690034981161977,45.545718049896486,19.538977356062844,35.24640260493479,43.45225619031832,-2.0677343767460696,477.6494694445545,0.9720574033627862,0.0012063926872406233,3.265411044692035e-08
humans,961785,260,1519,188,1328,204.12006270820123,0.8872914284682251,-1.931287178855018,8.585132541638277e-05,0.00012842476955803625,0.00048315332938102674,-3.4985978160389845e-09,-2.2487523811249057e-10,4.454703870628325e-09,4.3966673261667654e-05,15.824020221948636,4.522828318545815,10.547713788809727,13.413674107645624,-2.08403241809114,214.9517628571819,0.9496086935738347,0.0002260651243712737,8.40989157564733e-11
humans,576330,700,1195,236,1316,479.517465792436,0.9770762643263101,2.8864979976590464,0.000315175256764036,0.0006038344768550154,0.0014871962822303872,-1.490412531764917e-08,-1.6641562669025832e-09,1.2736299830653663e-08,0.0002546755919994769,20.46432236578356,3.345029356437056,10.01631920135111,16.464050974563136,2.815183445067249,485.16119722398076,0.9883673066522274,0.0008586756668878672,6.082221801761626e-10
humans,463578,655,1167,232,1328,452.6035793053343,0.9901670208277521,2.777908653319752,0.0005260485082072934,0.0008886421049370664,0.0017149426054416134,-1.583485990508963e-08,-2.149252791760944e-09,1.0374787373131138e-08,0.00032203923503608335,18.96803382150986,3.914684021543526,9.648620116311422,16.318032684000375,2.734767366524525,456.1830469900445,0.9921534399221366,0.0010095247776286229,1.9612049215090325e-08
